[ 2023-07-17 16:50:24,394 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:00:58,825 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:00:58,826 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:00:59,783 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:01:02,956 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:01:03,956 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:01:08,056 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:01:08,060 ] Disconnected from gameserver
[ 2023-07-23 09:01:09,210 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:01:09,213 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:01:10,155 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:01:13,305 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:01:14,306 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:01:18,356 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:01:18,362 ] Disconnected from gameserver
[ 2023-07-23 09:01:20,612 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:01:20,656 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:01:21,577 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:01:22,177 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:06,606 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:03:06,671 ] Disconnected from gameserver
[ 2023-07-23 09:03:25,479 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:03:25,895 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:03:25,897 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:26,859 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:03:29,956 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:03:30,956 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:35,056 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:03:35,060 ] Disconnected from gameserver
[ 2023-07-23 09:03:36,206 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:03:36,207 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:37,172 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:03:40,306 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:03:41,356 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:45,456 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:03:45,459 ] Disconnected from gameserver
[ 2023-07-23 09:03:46,612 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:03:46,613 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:47,565 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:03:50,706 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:03:51,706 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:03:53,726 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:07:35,857 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:07:35,932 ] Disconnected from gameserver
[ 2023-07-23 09:07:59,112 ] Using spritesheet cache size of 910
[ 2023-07-23 09:08:00,056 ] Asset loading complete
[ 2023-07-23 09:08:01,607 ] All sound assets loaded
[ 2023-07-23 09:08:04,230 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:08:06,882 ] BattlEye: "Initialized (v1.246)"
[ 2023-07-23 09:08:06,882 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2023-07-23 09:08:06,882 ] BattlEye: "Restarting client is necessary, update required"
[ 2023-07-23 09:08:06,940 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:08:06,946 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:08:07,904 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:08:11,060 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:08:12,061 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:08:16,111 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:08:16,115 ] Disconnected from gameserver
[ 2023-07-23 09:08:17,338 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:08:17,339 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:08:18,296 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:08:21,411 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:08:22,410 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:08:26,461 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:22,996 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:11:23,069 ] Disconnected from gameserver
[ 2023-07-23 09:11:26,188 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:11:26,557 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:11:26,560 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:27,507 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:11:30,646 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:11:31,696 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:35,796 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:11:35,800 ] Disconnected from gameserver
[ 2023-07-23 09:11:36,944 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:11:36,946 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:37,898 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:11:41,046 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:11:42,046 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:46,146 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:11:46,148 ] Disconnected from gameserver
[ 2023-07-23 09:11:47,300 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:11:47,346 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:11:48,257 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:11:49,879 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:12:00,642 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342231539 found"
[ 2023-07-23 09:13:18,946 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:13:19,017 ] Disconnected from gameserver
[ 2023-07-23 09:13:21,260 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:13:21,713 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:13:21,714 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:22,678 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:13:25,796 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:13:26,795 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:30,896 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:13:30,900 ] Disconnected from gameserver
[ 2023-07-23 09:13:32,055 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:13:32,055 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:33,007 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:13:36,196 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:13:37,246 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:41,346 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:13:41,349 ] Disconnected from gameserver
[ 2023-07-23 09:13:42,491 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:13:42,492 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:43,443 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:13:46,545 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:13:47,546 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:13:49,578 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:18:46,846 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:18:46,916 ] Disconnected from gameserver
[ 2023-07-23 09:18:51,007 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:18:51,439 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:18:51,441 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:18:52,396 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:18:55,545 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:18:56,545 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:19:00,646 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:19:00,650 ] Disconnected from gameserver
[ 2023-07-23 09:19:01,815 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:19:01,817 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:19:02,775 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:19:05,896 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:19:06,896 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:19:10,996 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:19:10,999 ] Disconnected from gameserver
[ 2023-07-23 09:19:12,142 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:19:12,144 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:19:13,101 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:19:15,691 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:22:07,496 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:22:07,566 ] Disconnected from gameserver
[ 2023-07-23 09:23:14,874 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:23:15,369 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:23:15,370 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:16,335 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:23:19,445 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:23:20,445 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:24,545 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:23:24,550 ] Disconnected from gameserver
[ 2023-07-23 09:23:25,693 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:23:25,695 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:26,647 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:23:29,796 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:23:30,845 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:34,945 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:23:34,948 ] Disconnected from gameserver
[ 2023-07-23 09:23:36,096 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:23:36,097 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:37,054 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:23:40,146 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:23:41,146 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:23:41,147 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:26:03,095 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "The remote host closed the connection" )
[ 2023-07-23 09:26:03,164 ] Disconnected from gameserver
[ 2023-07-23 09:26:06,199 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:26:06,723 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:26:06,725 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:26:07,678 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:26:10,846 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:26:11,895 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:26:15,996 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
[ 2023-07-23 09:26:15,999 ] Disconnected from gameserver
[ 2023-07-23 09:26:17,153 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2023-07-23 09:26:17,155 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"
[ 2023-07-23 09:26:18,116 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2023-07-23 09:26:21,245 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Hellgrave"  was disconnected ( "Connection refused" )
